SKU,ItemDescription,CumulativeUnitsCanada,Province,CustomerNo,CustomerName,SalesRep,Currency,PostingDate,OrderQuantity,AmountExclVAT,AmountInclVAT
10101-01,"Catania, 1 Light LED Pendant, Chrome",5,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,1.0,182.0,191.1
10101-01,"Catania, 1 Light LED Pendant, Chrome",5,BC,C00444,Robinson - Granville,MR - Luminescence,CAD,2025-10-31,4.0,884.0,928.2
10101-07,"Catania, 1 Light LED Pendant, Plated Brushed Gold",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-08,3.0,930.0,976.5
10102-01,"Catania, 8 Light Round LED Chandelier, Chrome",1,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-19,1.0,2026.0,2127.3
10104-01,"Catania, 18 Light Round LED Chandelier, Chrome",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-08-12,1.0,4462.0,4685.1
10106-02,"Terlizzi, Large Linear LED Chandelier, Matte Black",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-08-12,1.0,1078.0,1131.9
10106-02,"Terlizzi, Large Linear LED Chandelier, Matte Black",2,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-04-17,1.0,1078.0,1131.9
10108-02,"Terlizzi, Square LED Chandelier, Matte Black",1,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-02-24,1.0,638.0,669.9
10109-02,"Terlizzi, Square LED Ceiling Mount, Matte Black",5,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-08-22,1.0,418.0,438.9
10109-02,"Terlizzi, Square LED Ceiling Mount, Matte Black",5,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-05-23,4.0,1672.0,1755.6
10113-03,"Belluno, 48 Light LED Grand Chandelier, Champagne Gold",1,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-01-17,1.0,5484.6,5758.83
10114-03,"Belluno, 15 Light LED Chandelier, Champagne gold",7,AB,C00474,Vivid Concepts Inc. - Edmonton,MR - Luminescence,CAD,2025-08-29,1.0,1272.0,1335.6
10114-03,"Belluno, 15 Light LED Chandelier, Champagne gold",7,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-02-18,1.0,1113.0,1168.65
10114-03,"Belluno, 15 Light LED Chandelier, Champagne gold",7,BC,C00111,Mclaren Lighting - Nanaimo,MR - Luminescence,CAD,2025-05-23,1.0,1590.0,1669.5
10114-03,"Belluno, 15 Light LED Chandelier, Champagne gold",7,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-10-24,1.0,1590.0,1669.5
10114-03,"Belluno, 15 Light LED Chandelier, Champagne gold",7,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-10-03,1.0,1590.0,1669.5
10114-03,"Belluno, 15 Light LED Chandelier, Champagne gold",7,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,1.0,1590.0,1669.5
10114-03,"Belluno, 15 Light LED Chandelier, Champagne gold",7,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-04-15,1.0,1590.0,1669.5
10114-042,"Belluno, 15 Light LED Chandelier, Brushed Vintage Grey",1,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-04-25,1.0,1590.0,1669.5
10115-03,"Belluno, 26 Light Oval LED Chandelier, Champagne Gold",14,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-03-13,1.0,1904.0,1999.2
10115-03,"Belluno, 26 Light Oval LED Chandelier, Champagne Gold",14,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-01-31,1.0,2541.0,2668.05
10115-03,"Belluno, 26 Light Oval LED Chandelier, Champagne Gold",14,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-01-17,1.0,2541.0,2668.05
10115-03,"Belluno, 26 Light Oval LED Chandelier, Champagne Gold",14,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-01-17,1.0,2541.0,2668.05
10115-03,"Belluno, 26 Light Oval LED Chandelier, Champagne Gold",14,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-21,1.0,2040.0,2142.0
10115-03,"Belluno, 26 Light Oval LED Chandelier, Champagne Gold",14,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-10,1.0,2720.0,2856.0
10115-03,"Belluno, 26 Light Oval LED Chandelier, Champagne Gold",14,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-02-24,2.0,5082.0,5336.1
10115-03,"Belluno, 26 Light Oval LED Chandelier, Champagne Gold",14,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-04-25,1.0,1569.1,1647.56
10115-03,"Belluno, 26 Light Oval LED Chandelier, Champagne Gold",14,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-02-10,1.0,2541.0,2668.05
10115-03,"Belluno, 26 Light Oval LED Chandelier, Champagne Gold",14,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-02-14,1.0,1778.7,1867.63
10115-03,"Belluno, 26 Light Oval LED Chandelier, Champagne Gold",14,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-01-17,1.0,2286.9,2401.25
10115-03,"Belluno, 26 Light Oval LED Chandelier, Champagne Gold",14,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-01-17,1.0,2541.0,2668.05
10115-03,"Belluno, 26 Light Oval LED Chandelier, Champagne Gold",14,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-07-07,1.0,2720.0,2856.0
10115-042,"Belluno, 26 Light Oval LED Chandelier, Brushed Vintage Grey",1,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-03-21,1.0,1904.0,1999.2
10116-03,"Belluno, 37 Light Oval LED Chandelier, Champagne Gold",1,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-19,1.0,2769.2,2907.66
10116-042,"Belluno, 37 Light Oval LED Chandelier, Brushed Vintage Grey",2,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-15,1.0,3956.0,4153.8
10116-042,"Belluno, 37 Light Oval LED Chandelier, Brushed Vintage Grey",2,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-02-18,1.0,2571.4,2699.97
10117-04,"Portofino, 1 Light LED Pendant, Satin Gold",1,MB,C00267,Robinson Lighting ,MR - Luminescence,CAD,2025-05-02,1.0,151.9,159.5
10117-04-5K,"Portofino, 1 Light LED Pendant, Satin Gold, 5000K",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-01-08,3.0,750.0,787.5
10120-04-5K,"Portofino, 7 Light Oval LED Chandelier, Satin Gold, 5000K",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-01-08,1.0,1820.0,1911.0
10121-01,"Vinci, 3 Light LED Wall Mount, Chrome",7,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-03-14,1.0,261.0,274.05
10121-01,"Vinci, 3 Light LED Wall Mount, Chrome",7,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-07-09,6.0,1566.0,1644.3
10121-05,"Vinci, 3 Light LED Wall Mount, Soft Brass",4,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-02-18,1.0,191.8,201.39
10121-05,"Vinci, 3 Light LED Wall Mount, Soft Brass",4,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-03-18,3.0,822.0,863.1
10121-06,"Vinci, 3 Light LED Wall Mount, Metallic Black",1,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-03-21,1.0,255.0,267.75
10123-01,"Vinci, 1 Light LED Wall Mount, Chrome",2,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,2.0,232.0,243.6
10123-05,"Vinci, 1 Light LED Wall Mount, Soft Brass",5,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-10-17,1.0,120.0,126.0
10123-05,"Vinci, 1 Light LED Wall Mount, Soft Brass",5,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-04-02,2.0,240.0,252.0
10123-05,"Vinci, 1 Light LED Wall Mount, Soft Brass",5,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-02-05,2.0,240.0,252.0
10123-06,"Vinci, 1 Light LED Wall Mount, Metallic Black",4,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-09-12,1.0,113.0,118.65
10123-06,"Vinci, 1 Light LED Wall Mount, Metallic Black",4,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-10-17,2.0,226.0,237.3
10123-06,"Vinci, 1 Light LED Wall Mount, Metallic Black",4,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-07-21,1.0,73.45,77.12
10124-01,"Ancona, Large 1 Light Ceiling / Wall Mount, Chrome",3,AB,C00146,Robinson - Edmonton,MR - Luminescence,CAD,2025-01-31,1.0,146.0,153.3
10124-01,"Ancona, Large 1 Light Ceiling / Wall Mount, Chrome",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-06-04,1.0,146.0,153.3
10124-01,"Ancona, Large 1 Light Ceiling / Wall Mount, Chrome",3,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-03-21,1.0,146.0,153.3
10124-05,"Ancona, Large 1 Light Ceiling / Wall Mount, Soft Brass",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-02-24,1.0,150.0,157.5
10124-05,"Ancona, Large 1 Light Ceiling / Wall Mount, Soft Brass",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-01-27,1.0,150.0,157.5
10124-05,"Ancona, Large 1 Light Ceiling / Wall Mount, Soft Brass",3,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-03-14,1.0,150.0,157.5
10124-06,"Ancona, Large 1 Light Ceiling / Wall Mount, Metallic Black",2,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-03-21,2.0,284.0,298.2
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",4,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-02-18,3.0,237.3,249.17
10125-05,"Ancona, Small 1 Light Ceiling / Wall Mount, Soft Brass",4,BC,C00095,McLaren Lighting - Victoria,MR - Luminescence,CAD,2025-06-19,1.0,113.0,118.65
10126-01,"Dolo, Medium LED Wall Mount, Chrome",1,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-03-14,1.0,157.0,164.85
10126-05,"Dolo, Medium LED Wall Mount, Soft Brass",9,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-04-16,6.0,1056.0,1108.8
10126-05,"Dolo, Medium LED Wall Mount, Soft Brass",9,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-04-03,1.0,176.0,184.8
10126-05,"Dolo, Medium LED Wall Mount, Soft Brass",9,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-03-21,1.0,176.0,184.8
10126-05,"Dolo, Medium LED Wall Mount, Soft Brass",9,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-03-21,1.0,123.2,129.36
10126-06,"Dolo, Medium LED Wall Mount, Metallic Black",5,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-05-02,2.0,298.0,312.9
10126-06,"Dolo, Medium LED Wall Mount, Metallic Black",5,BC,C00091,Design Lighting,MR - Luminescence,CAD,2025-01-07,2.0,298.0,312.9
10126-06,"Dolo, Medium LED Wall Mount, Metallic Black",5,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-04-25,1.0,149.0,156.45
10127-01,"Dolo, Large LED Wall Mount, Chrome",1,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-04-03,1.0,184.0,193.2
10127-05,"Dolo, Large LED Wall Mount, Soft Brass",2,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-04-16,2.0,416.0,436.8
10128-05,"Trapani, 7 Light Chandelier, Soft Brass",2,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-03-13,1.0,871.0,914.55
10128-05,"Trapani, 7 Light Chandelier, Soft Brass",2,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-03-21,1.0,609.7,640.18
10128-06,"Trapani, 7 Light Chandelier, Metallic Black",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-10,1.0,811.0,851.55
10128-06,"Trapani, 7 Light Chandelier, Metallic Black",2,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-03-21,1.0,567.7,596.09
10129-06,"Trapani, 14 Light Chandelier, Metallic Black",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-10-06,1.0,1472.0,1545.6
10131-01,"Ragusa, Large LED Wall Mount, Chrome",1,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-03-28,1.0,70.5,74.03
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",8,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-06-11,3.0,447.0,469.35
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",8,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-06-11,2.0,298.0,312.9
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",8,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-02-20,1.0,149.0,156.45
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",8,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-11-04,1.0,134.1,140.81
10131-05,"Ragusa, Large LED Wall Mount, Soft Brass",8,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,1.0,149.0,156.45
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",8,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-04-11,2.0,270.0,283.5
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",8,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-07-11,1.0,94.5,99.23
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",8,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-05-09,1.0,135.0,141.75
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",8,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-04-16,1.0,135.0,141.75
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",8,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-03-28,1.0,135.0,141.75
10131-06,"Ragusa, Large LED Wall Mount, Metallic Black",8,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-11-04,2.0,243.0,255.15
10132-05,"Ragusa, LED Wall Mount, Soft Brass",4,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-04-25,2.0,220.0,231.0
10132-05,"Ragusa, LED Wall Mount, Soft Brass",4,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-21,2.0,187.0,196.35
10132-06,"Ragusa, LED Wall Mount, Metallic Black",14,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-08-22,2.0,202.0,212.1
10132-06,"Ragusa, LED Wall Mount, Metallic Black",14,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-02,2.0,202.0,212.1
10132-06,"Ragusa, LED Wall Mount, Metallic Black",14,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-06-11,2.0,202.0,212.1
10132-06,"Ragusa, LED Wall Mount, Metallic Black",14,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-07-21,4.0,343.4,360.57
10132-06,"Ragusa, LED Wall Mount, Metallic Black",14,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,1.0,101.0,106.05
10132-06,"Ragusa, LED Wall Mount, Metallic Black",14,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-06,1.0,101.0,106.05
10132-06,"Ragusa, LED Wall Mount, Metallic Black",14,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-05-14,2.0,161.6,169.68
10133-02,"Rovigo, 1 Light LED Wall Mount, Matte Black",2,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-29,2.0,146.0,153.3
10133-07,"Rovigo, 1 Light LED Wall Mount, Plated Brushed Gold",6,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-01-31,6.0,606.0,636.3
10134-01,"Rovigo, 3 Light LED Wall Mount, Chrome",2,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-05-02,1.0,162.0,170.1
10134-01,"Rovigo, 3 Light LED Wall Mount, Chrome",2,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-03-28,1.0,81.0,85.05
10134-02,"Rovigo, 3 Light LED Wall Mount, Matte Black",3,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-12,1.0,145.0,152.25
10134-02,"Rovigo, 3 Light LED Wall Mount, Matte Black",3,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-20,2.0,246.5,258.83
10135-01,"Rovigo, 4 Light LED Wall Mount, Chrome",1,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-03-13,1.0,212.0,222.6
10135-02,"Rovigo, 4 Light LED Wall Mount, Matte Black",2,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-03-14,2.0,378.0,396.9
10135-07,"Rovigo, 4 Light LED Wall Mount, Plated Brushed Gold",1,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-03-13,1.0,252.0,264.6
10136-01,"Mola, Medium LED Wall Mount, Chrome",4,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-02-14,1.0,128.8,135.24
10136-01,"Mola, Medium LED Wall Mount, Chrome",4,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-01-24,2.0,331.2,347.76
10136-01,"Mola, Medium LED Wall Mount, Chrome",4,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-04-15,1.0,184.0,193.2
10136-08,"Mola, Medium LED Wall Mount, Sand Black",10,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-04-25,1.0,165.0,173.25
10136-08,"Mola, Medium LED Wall Mount, Sand Black",10,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-04-02,3.0,495.0,519.75
10136-08,"Mola, Medium LED Wall Mount, Sand Black",10,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-07-09,1.0,165.0,173.25
10136-08,"Mola, Medium LED Wall Mount, Sand Black",10,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-06-27,2.0,330.0,346.5
10136-08,"Mola, Medium LED Wall Mount, Sand Black",10,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-01-21,3.0,420.75,441.79
10137-01,"Mola, Large LED Wall Mount, Chrome",3,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-02-14,1.0,151.9,159.49
10137-01,"Mola, Large LED Wall Mount, Chrome",3,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-01-24,1.0,195.3,205.07
10137-01,"Mola, Large LED Wall Mount, Chrome",3,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-04-15,1.0,217.0,227.85
10138-09,"Ruvo, LED Wall Mount, Anodized Brushed Aluminum",4,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-05-02,2.0,184.0,193.2
10138-09,"Ruvo, LED Wall Mount, Anodized Brushed Aluminum",4,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-06-24,2.0,184.0,193.2
10138-010,"Ruvo, LED Wall Mount, Anodized Brushed Black",3,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-07-10,1.0,94.0,98.7
10138-010,"Ruvo, LED Wall Mount, Anodized Brushed Black",3,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-06-06,2.0,188.0,197.4
10141-02,"Amalfi, 1 Light LED Pendant, Matte Black",5,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-02-24,2.0,158.1,166.01
10141-02,"Amalfi, 1 Light LED Pendant, Matte Black",5,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-02-24,3.0,237.15,249.01
10141-5-2-07,"Amalfi, 2 Light Pendant, Plated Brushed Gold",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-19,2.0,500.0,525.0
10141-07,"Amalfi, 1 Light LED Pendant, Plated Brushed Gold",1,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-03-19,1.0,115.0,120.75
10141-7-2-02,"Amalfi, 2 Light Pendant, Matte Black",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-02-10,2.0,590.0,619.5
10141-7-2-07,"Amalfi, 2 Light Pendant, Plated Brushed Gold",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-03-28,1.0,295.0,309.75
10141-11-3-023,"Amalfi 3 Light Pendant, Matte black, Mixed",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-26,1.0,550.0,577.5
10141-14-5-030,"Amalfi, 5 Light Round LED Pendant, Gold",2,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-08-08,2.0,2500.0,2625.0
10142-02,"Positano, 1 Light LED Pendant, Matte Black",1,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-01-30,1.0,130.0,136.5
10143-07,"Amalfi, 11 Light Round LED Chandelier, Plated Brushed Gold",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-05-02,1.0,907.0,952.35
10144-023,"Positano, 11 Light Round LED Chandelier, Mixed",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-02,1.0,1049.0,1101.45
10144-023,"Positano, 11 Light Round LED Chandelier, Mixed",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-06-04,1.0,1049.0,1101.45
10144-023,"Positano, 11 Light Round LED Chandelier, Mixed",3,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-02-27,1.0,1049.0,1101.45
10144-023-20FT,"Positano, 11 Light Round LED Chandelier, Mixed, Mixed, With 20 Feet 20# Black Cable",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-05,1.0,1049.0,1101.45
10145-02,"Amalfi, 25 Light Round LED Chandelier, Matte Black",1,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-10-24,1.0,2261.0,2374.05
10145-07,"Amalfi, 25 Light Round LED Chandelier, Plated Brushed Gold",1,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-04-25,1.0,2649.0,2781.45
10146-02,"Positano, 25 Light Round LED Chandelier, Matte Black",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-04-04,1.0,2755.0,2892.75
10149-02,"Amalfi, 12 Light Linear LED Chandelier, Matte Black",1,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-08-22,1.0,907.0,952.35
10153-02,"Volterra, Small LED Chandelier, Matte Black",1,BC,C00426,Robinson Lighting -Kelowna,MR - Luminescence,CAD,2025-03-21,1.0,857.5,900.37
10155-02,"Pescara, Small LED Ceiling Mount, Matte Black",1,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-03-13,1.0,153.0,160.65
10155-07,"Pescara, Small LED Ceiling Mount, Plated Brushed Gold",8,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-07-15,1.0,183.0,192.15
10155-07,"Pescara, Small LED Ceiling Mount, Plated Brushed Gold",8,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-07-10,5.0,915.0,960.75
10155-07,"Pescara, Small LED Ceiling Mount, Plated Brushed Gold",8,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-04-01,2.0,366.0,384.3
10156-01,"Pescara, Large LED Ceiling Mount, Chrome",1,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-12,1.0,222.0,233.1
10156-02,"Pescara, Large LED Ceiling Mount, Matte Black",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-07-10,1.0,216.0,226.8
10156-07,"Pescara, Large LED Ceiling Mount, Plated Brushed Gold",3,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-07-10,2.0,524.0,550.2
10156-07,"Pescara, Large LED Ceiling Mount, Plated Brushed Gold",3,AB,C00147,Robinson - Calgary,MR - Luminescence,CAD,2025-05-16,1.0,262.0,275.1
10162-10-2-039,"Sorrento 2 Light LED Pendant, Brushed brass, Glass with Painted White",2,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-10-31,2.0,676.0,709.8
10162-14-5-030,"Sorrento, 5 Light LED Pendant, Mixed, Gold Canopy",1,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-09-26,1.0,800.0,840.0
10162-017-01,"Sorrento, 3 Light LED Pendant, Clear, Chrome Canopy",1,BC,C00300,Robinson - Surrey,MR - Luminescence,CAD,2025-09-12,1.0,338.0,354.9
10162-017-02,"Sorrento, 3 Light LED Pendant, Clear, Black Canopy",1,BC,C00125,Ocean Pacific Lighting Inc.-Showroom,MR - Luminescence,CAD,2025-05-16,1.0,335.0,351.75
10162-017-07,"Sorrento, 3 Light LED Pendant, Clear, Gold Canopy",2,AB,C00345,Dhillon Lighting - Edmonton,MR - Luminescence,CAD,2025-03-28,2.0,676.0,709.8
10162-018-01,"Sorrento, 3 Light LED Pendant, Amber, Chrome Canopy ",1,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-09-26,1.0,338.0,354.9
10162-018-07,"Sorrento, 3 Light LED Pendant, Amber, Gold Canopy",1,BC,C00115,The Lighting Warehouse,MR - Luminescence,CAD,2025-04-11,1.0,338.0,354.9
10162-019-02,"Sorrento, 3 Light LED Pendant, Smoke, Black Canopy",6,Alberta,C00303,Dhillon Lighting - Calgary ,MR - Luminescence,CAD,2025-05-23,1.0,335.0,351.75
10162-019-02,"Sorrento, 3 Light LED Pendant, Smoke, Black Canopy",6,Alberta,C00070,Signature Lighting and Fans,MR - Luminescence,CAD,2025-10-06,1.0,335.0,351.75
10162-019-02,"Sorrento, 3 Light LED Pendant, Smoke, Black Canopy",6,BC,C00361,Norburn Lighting ,MR - Luminescence,CAD,2025-09-05,1.0,335.0,351.75
10162-019-02,"Sorrento, 3 Light LED Pendant, Smoke, Black Canopy",6,MB,C00267,Robinson Lighting ,MR - Luminescence,CAD,2025-10-21,1.0,335.0,351.75
10162-019-02,"Sorrento, 3 Light LED Pendant, Smoke, Black Canopy",6,MB,C00267,Robinson Lighting ,MR - Luminescence,CAD,2025-09-19,1.0,335.0,351.75
